"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
11,42.5,42.5,57.5,"Ottenbach ZH","Ottenbach (ZH)","Ottenbach ZH","57,5 Prozent der Stimmbürgerinnen und Stimmbürger von Ottenbach sagen Nein zur Trinkwasserinitiative.","Les habitants d'Ottenbach s'opposent à l'initiative ""Pour une eau potable propre et une alimentation saine"" avec 57,5 pour cent de non.","No all'Iniziativa Acqua potabile pulita nel comune di Ottenbach: i cittadini hanno bocciato il testo con il 57,5 percento dei voti."
12,50.1,50.1,49.9,"Rifferswil ZH","Rifferswil (ZH)","Rifferswil ZH","Ja zur Trinkwasserinitiative in Rifferswil: Mit 50,1 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen.","Les habitants de Rifferswil approuvent l'initiative ""Pour une eau potable propre et une alimentation saine"" avec 50,1 pour cent de oui.","Sì all'Iniziativa Acqua potabile pulita nel comune di Rifferswil: i cittadini hanno approvato il testo con il 50,1 percento dei voti."
13,48.4,48.4,51.6,"Stallikon ZH","Stallikon (ZH)","Stallikon ZH","Nein zum Trinkwasserinitiative in Stallikon. Die Gemeinde hat das Volksbegehren mit 51,6 Prozent abgelehnt.","A Stallikon, les habitants disent non à 51,6 pour cent à l'initiative ""Pour une eau potable propre et une alimentation saine"".","Nel comune di Stallikon l'Iniziativa popolare ""Acqua potabile pulita e cibo sano – No alle sovvenzioni per l’impiego di pesticidi e l’uso profilattico di antibiotici""  è stata respinta con il 51,6 percento dei voti."
14,47.4,47.4,52.6,"Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis ZH","In Wettswil am Albis hat die Initiative ""Für sauberes Trinkwasser und gesunde Nahrung"" keine Mehrheit gefunden. Auf 52,6 Prozent der abgegebenen Stimmzettel stand ein Nein.","Les habitants de Wettswil am Albis rejettent l'initiative ""Pour une eau potable propre et une alimentation saine"" avec 52,6 pour cent de non.","Nel comune di Wettswil am Albis l'Iniziativa Acqua potabile pulita è stata bocciata con il 52,6 percento dei voti."
21,26.7,26.7,73.3,"Adlikon ZH","Adlikon (ZH)","Adlikon ZH","Nein zur Trinkwasserinitiative in Adlikon: Mit 286 Nein- zu 104 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 73,3 Prozent.","L'initiative ""Pour une eau potable propre et une alimentation saine"" échoue à Adlikon avec 73,3 pour cent de non.","A Adlikon i cittadini hanno respinto, con il 73,3 percento dei voti, l'Iniziativa popolare ""Acqua potabile pulita e cibo sano – No alle sovvenzioni per l’impiego di pesticidi e l’uso profilattico di antibiotici""."
22,26.8,26.8,73.2,"Benken ZH","Benken (ZH)","Benken ZH","Benken ZH hat die Trinkwasserinitiative mit 73,2 Prozent abgelehnt.","L'initiative ""Pour une eau potable propre et une alimentation saine"" ne passe pas la rampe à Benken (ZH) avec 73,2 pour cent de non.","Da Benken ZH è arrivato un ""no"" alle urne per l'Iniziativa Acqua potabile pulita. I cittadini hanno respinto il testo con il 73,2 percento dei voti."
23,33.1,33.1,66.9,"Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel ZH","Keine Mehrheit für die Trinkwasserinitiative in Berg am Irchel: Mit 241 Nein-Stimmen zu 119 Ja-Stimmen oder 66,9 Prozent hat die Gemeinde das Volksbegehren verworfen.","C'est non à 66,9 pour cent à l'initiative ""Pour une eau potable propre et une alimentation saine"" à Berg am Irchel.","Con il 66,9 percento di ""no"" i cittadini del comune di Berg am Irchel hanno bocciato l'Iniziativa Acqua potabile pulita."
24,28.7,28.7,71.3,"Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","Nein zur Trinkwasserinitiative in Buch am Irchel: Mit 381 Nein- zu 153 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 71,3 Prozent.","L'initiative ""Pour une eau potable propre et une alimentation saine"" échoue à Buch am Irchel avec 71,3 pour cent de non.","A Buch am Irchel i cittadini hanno respinto, con il 71,3 percento dei voti, l'Iniziativa popolare ""Acqua potabile pulita e cibo sano – No alle sovvenzioni per l’impiego di pesticidi e l’uso profilattico di antibiotici""."
25,47.7,47.7,52.3,"Dachsen ZH","Dachsen (ZH)","Dachsen ZH","Nein zur Trinkwasserinitiative in Dachsen: Mit 444 Nein- zu 405 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 52,3 Prozent.","L'initiative ""Pour une eau potable propre et une alimentation saine"" échoue à Dachsen avec 52,3 pour cent de non.","A Dachsen i cittadini hanno respinto, con il 52,3 percento dei voti, l'Iniziativa popolare ""Acqua potabile pulita e cibo sano – No alle sovvenzioni per l’impiego di pesticidi e l’uso profilattico di antibiotici""."
26,28.5,28.5,71.5,"Dorf ZH","Dorf (ZH)","Dorf ZH","In Dorf hat die Stimmbevölkerung die Trinkwasserinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 71,5 Prozent verworfen.","A Dorf, les habitants sont défavorables à l'initiative ""Pour une eau potable propre et une alimentation saine"" avec 71,5 pour cent de non.","I cittadini di Dorf si sono opposti all'iniziativa Acqua potabile pulita. Il testo è stato respinto con il 71,5 percento dei voti."
27,45.7,45.7,54.3,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","Keine Mehrheit für die Trinkwasserinitiative in Feuerthalen: Mit 731 Nein-Stimmen zu 614 Ja-Stimmen oder 54,3 Prozent hat die Gemeinde das Volksbegehren verworfen.","C'est non à 54,3 pour cent à l'initiative ""Pour une eau potable propre et une alimentation saine"" à Feuerthalen.","Con il 54,3 percento di ""no"" i cittadini del comune di Feuerthalen hanno bocciato l'Iniziativa Acqua potabile pulita."
28,32.1,32.1,67.9,"Flaach ZH","Flaach (ZH)","Flaach ZH","In Flaach hat die Initiative ""Für sauberes Trinkwasser und gesunde Nahrung"" keine Mehrheit gefunden. Auf 67,9 Prozent der abgegebenen Stimmzettel stand ein Nein.","Les habitants de Flaach rejettent l'initiative ""Pour une eau potable propre et une alimentation saine"" avec 67,9 pour cent de non.","Nel comune di Flaach l'Iniziativa Acqua potabile pulita è stata bocciata con il 67,9 percento dei voti."
29,57.5,57.5,42.5,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","57,5 Prozent der Abstimmenden in der Gemeinde Flurlingen haben Ja gesagt zur Trinkwasserinitiative.","C'est oui à 57,5 pour cent à l'initiative ""Pour une eau potable propre et une alimentation saine"" à Flurlingen.","Con il 57,5 percento di ""sì"", i cittadini del comune di Flurlingen hanno accolto l'Iniziativa ""Acqua potabile pulita e cibo sano – No alle sovvenzioni per l’impiego di pesticidi e l’uso profilattico di antibiotici""."
30,40,40,60,"Andelfingen ZH","Andelfingen (ZH)","Andelfingen ZH","60 Prozent der Stimmbürgerinnen und Stimmbürger von Andelfingen sagen Nein zur Trinkwasserinitiative.","Les habitants d'Andelfingen s'opposent à l'initiative ""Pour une eau potable propre et une alimentation saine"" avec 60 pour cent de non.","No all'Iniziativa Acqua potabile pulita nel comune di Andelfingen: i cittadini hanno bocciato il testo con il 60 percento dei voti."
31,31.4,31.4,68.6,"Henggart ZH","Henggart (ZH)","Henggart ZH","Keine Mehrheit für die Trinkwasserinitiative in Henggart: Mit 818 Nein-Stimmen zu 374 Ja-Stimmen oder 68,6 Prozent hat die Gemeinde das Volksbegehren verworfen.","C'est non à 68,6 pour cent à l'initiative ""Pour une eau potable propre et une alimentation saine"" à Henggart.","Con il 68,6 percento di ""no"" i cittadini del comune di Henggart hanno bocciato l'Iniziativa Acqua potabile pulita."
32,32.3,32.3,67.7,"Humlikon ZH","Humlikon (ZH)","Humlikon ZH","Nein zur Trinkwasserinitiative in Humlikon: Mit 178 Nein- zu 85 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 67,7 Prozent.","L'initiative ""Pour une eau potable propre et une alimentation saine"" échoue à Humlikon avec 67,7 pour cent de non.","A Humlikon i cittadini hanno respinto, con il 67,7 percento dei voti, l'Iniziativa popolare ""Acqua potabile pulita e cibo sano – No alle sovvenzioni per l’impiego di pesticidi e l’uso profilattico di antibiotici""."
33,34.1,34.1,65.9,"Kleinandelfingen ZH","Kleinandelfingen (ZH)","Kleinandelfingen ZH","65,9 Prozent der Stimmbürgerinnen und Stimmbürger von Kleinandelfingen sagen Nein zur Trinkwasserinitiative.","Les habitants de Kleinandelfingen s'opposent à l'initiative ""Pour une eau potable propre et une alimentation saine"" avec 65,9 pour cent de non.","No all'Iniziativa Acqua potabile pulita nel comune di Kleinandelfingen: i cittadini hanno bocciato il testo con il 65,9 percento dei voti."
34,44.3,44.3,55.7,"Laufen-Uhwiesen ZH","Laufen-Uhwiesen (ZH)","Laufen-Uhwiesen ZH","Keine Mehrheit für die Trinkwasserinitiative in Laufen-Uhwiesen: Mit 475 Nein-Stimmen zu 378 Ja-Stimmen oder 55,7 Prozent hat die Gemeinde das Volksbegehren verworfen.","C'est non à 55,7 pour cent à l'initiative ""Pour une eau potable propre et une alimentation saine"" à Laufen-Uhwiesen.","Con il 55,7 percento di ""no"" i cittadini del comune di Laufen-Uhwiesen hanno bocciato l'Iniziativa Acqua potabile pulita."
35,33,33,67,"Marthalen ZH","Marthalen (ZH)","Marthalen ZH","67 Prozent der Stimmbürgerinnen und Stimmbürger von Marthalen sagen Nein zur Trinkwasserinitiative.","Les habitants de Marthalen s'opposent à l'initiative ""Pour une eau potable propre et une alimentation saine"" avec 67 pour cent de non.","No all'Iniziativa Acqua potabile pulita nel comune di Marthalen: i cittadini hanno bocciato il testo con il 67 percento dei voti."
37,34.8,34.8,65.2,"Ossingen ZH","Ossingen (ZH)","Ossingen ZH","Ossingen hat die Trinkwasserinitiative mit 65,2 Prozent abgelehnt.","L'initiative ""Pour une eau potable propre et une alimentation saine"" ne passe pas la rampe à Ossingen avec 65,2 pour cent de non.","Da Ossingen è arrivato un ""no"" alle urne per l'Iniziativa Acqua potabile pulita. I cittadini hanno respinto il testo con il 65,2 percento dei voti."
38,52,52,48,"Rheinau ZH","Rheinau (ZH)","Rheinau ZH","Die Gemeinde Rheinau hat die Trinkwasserinitiative mit 52 Prozent Ja-Stimmen angenommen.","Les habitants de Rheinau acceptent l'initiative ""Pour une eau potable propre et une alimentation saine"" avec 52 pour cent de oui.","Nel comune di Rheinau l'Iniziativa Acqua potabile pulita è stata accetata con il 52 percento dei voti."
39,33.2,33.2,66.8,"Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur ZH","In Thalheim an der Thur hat die Initiative ""Für sauberes Trinkwasser und gesunde Nahrung"" keine Mehrheit gefunden. Auf 66,8 Prozent der abgegebenen Stimmzettel stand ein Nein.","Les habitants de Thalheim an der Thur rejettent l'initiative ""Pour une eau potable propre et une alimentation saine"" avec 66,8 pour cent de non.","Nel comune di Thalheim an der Thur l'Iniziativa Acqua potabile pulita è stata bocciata con il 66,8 percento dei voti."
40,33.8,33.8,66.2,"Trüllikon ZH","Trüllikon (ZH)","Trüllikon ZH","Nein zur Trinkwasserinitiative in Trüllikon: Mit 393 Nein- zu 201 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 66,2 Prozent.","L'initiative ""Pour une eau potable propre et une alimentation saine"" échoue à Trüllikon avec 66,2 pour cent de non.","A Trüllikon i cittadini hanno respinto, con il 66,2 percento dei voti, l'Iniziativa popolare ""Acqua potabile pulita e cibo sano – No alle sovvenzioni per l’impiego di pesticidi e l’uso profilattico di antibiotici""."
41,31.6,31.6,68.4,"Truttikon ZH","Truttikon (ZH)","Truttikon ZH","Nein zum Trinkwasserinitiative in Truttikon. Die Gemeinde hat das Volksbegehren mit 68,4 Prozent abgelehnt.","A Truttikon, les habitants disent non à 68,4 pour cent à l'initiative ""Pour une eau potable propre et une alimentation saine"".","Nel comune di Truttikon l'Iniziativa popolare ""Acqua potabile pulita e cibo sano – No alle sovvenzioni per l’impiego di pesticidi e l’uso profilattico di antibiotici""  è stata respinta con il 68,4 percento dei voti."
43,32.3,32.3,67.7,"Volken ZH","Volken (ZH)","Volken ZH","In Volken hat die Stimmbevölkerung die Trinkwasserinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 67,7 Prozent verworfen.","A Volken, les habitants sont défavorables à l'initiative ""Pour une eau potable propre et une alimentation saine"" avec 67,7 pour cent de non.","I cittadini di Volken si sono opposti all'iniziativa Acqua potabile pulita. Il testo è stato respinto con il 67,7 percento dei voti."
51,42.2,42.2,57.8,"Bachenbülach ZH","Bachenbülach (ZH)","Bachenbülach ZH","Nein zur Trinkwasserinitiative in Bachenbülach: Mit 797 Nein- zu 582 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 57,8 Prozent.","L'initiative ""Pour une eau potable propre et une alimentation saine"" échoue à Bachenbülach avec 57,8 pour cent de non.","A Bachenbülach i cittadini hanno respinto, con il 57,8 percento dei voti, l'Iniziativa popolare ""Acqua potabile pulita e cibo sano – No alle sovvenzioni per l’impiego di pesticidi e l’uso profilattico di antibiotici""."
52,40.8,40.8,59.2,"Bassersdorf ZH","Bassersdorf (ZH)","Bassersdorf ZH","Nein zum Trinkwasserinitiative in Bassersdorf. Die Gemeinde hat das Volksbegehren mit 59,2 Prozent abgelehnt.","A Bassersdorf, les habitants disent non à 59,2 pour cent à l'initiative ""Pour une eau potable propre et une alimentation saine"".","Nel comune di Bassersdorf l'Iniziativa popolare ""Acqua potabile pulita e cibo sano – No alle sovvenzioni per l’impiego di pesticidi e l’uso profilattico di antibiotici""  è stata respinta con il 59,2 percento dei voti."
53,50,0,0,"Bülach ZH","Bülach (ZH)","Bülach ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
54,44.5,44.5,55.5,"Dietlikon ZH","Dietlikon (ZH)","Dietlikon ZH","Nein zur Trinkwasserinitiative in Dietlikon: Mit 1'540 Nein- zu 1'235 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 55,5 Prozent.","L'initiative ""Pour une eau potable propre et une alimentation saine"" échoue à Dietlikon avec 55,5 pour cent de non.","A Dietlikon i cittadini hanno respinto, con il 55,5 percento dei voti, l'Iniziativa popolare ""Acqua potabile pulita e cibo sano – No alle sovvenzioni per l’impiego di pesticidi e l’uso profilattico di antibiotici""."
55,44.2,44.2,55.8,"Eglisau ZH","Eglisau (ZH)","Eglisau ZH","Eglisau hat die Trinkwasserinitiative mit 55,8 Prozent abgelehnt.","L'initiative ""Pour une eau potable propre et une alimentation saine"" ne passe pas la rampe à Eglisau avec 55,8 pour cent de non.","Da Eglisau è arrivato un ""no"" alle urne per l'Iniziativa Acqua potabile pulita. I cittadini hanno respinto il testo con il 55,8 percento dei voti."
56,36.1,36.1,63.9,"Embrach ZH","Embrach (ZH)","Embrach ZH","In Embrach hat die Initiative ""Für sauberes Trinkwasser und gesunde Nahrung"" keine Mehrheit gefunden. Auf 63,9 Prozent der abgegebenen Stimmzettel stand ein Nein.","Les habitants d'Embrach rejettent l'initiative ""Pour une eau potable propre et une alimentation saine"" avec 63,9 pour cent de non.","Nel comune di Embrach l'Iniziativa Acqua potabile pulita è stata bocciata con il 63,9 percento dei voti."
57,41.5,41.5,58.5,"Freienstein-Teufen ZH","Freienstein-Teufen (ZH)","Freienstein-Teufen ZH","58,5 Prozent der Stimmbürgerinnen und Stimmbürger von Freienstein-Teufen sagen Nein zur Trinkwasserinitiative.","Les habitants de Freienstein-Teufen s'opposent à l'initiative ""Pour une eau potable propre et une alimentation saine"" avec 58,5 pour cent de non.","No all'Iniziativa Acqua potabile pulita nel comune di Freienstein-Teufen: i cittadini hanno bocciato il testo con il 58,5 percento dei voti."
58,37.2,37.2,62.8,"Glattfelden ZH","Glattfelden (ZH)","Glattfelden ZH","Nein zum Trinkwasserinitiative in Glattfelden. Die Gemeinde hat das Volksbegehren mit 62,8 Prozent abgelehnt.","A Glattfelden, les habitants disent non à 62,8 pour cent à l'initiative ""Pour une eau potable propre et une alimentation saine"".","Nel comune di Glattfelden l'Iniziativa popolare ""Acqua potabile pulita e cibo sano – No alle sovvenzioni per l’impiego di pesticidi e l’uso profilattico di antibiotici""  è stata respinta con il 62,8 percento dei voti."
59,35.9,35.9,64.1,"Hochfelden ZH","Hochfelden (ZH)","Hochfelden ZH","Nein zum Trinkwasserinitiative in Hochfelden. Die Gemeinde hat das Volksbegehren mit 64,1 Prozent abgelehnt.","A Hochfelden, les habitants disent non à 64,1 pour cent à l'initiative ""Pour une eau potable propre et une alimentation saine"".","Nel comune di Hochfelden l'Iniziativa popolare ""Acqua potabile pulita e cibo sano – No alle sovvenzioni per l’impiego di pesticidi e l’uso profilattico di antibiotici""  è stata respinta con il 64,1 percento dei voti."
60,32,32,68,"Höri ZH","Höri (ZH)","Höri ZH","Nein zum Trinkwasserinitiative in Höri. Die Gemeinde hat das Volksbegehren mit 68 Prozent abgelehnt.","A Höri, les habitants disent non à 68 pour cent à l'initiative ""Pour une eau potable propre et une alimentation saine"".","Nel comune di Höri l'Iniziativa popolare ""Acqua potabile pulita e cibo sano – No alle sovvenzioni per l’impiego di pesticidi e l’uso profilattico di antibiotici""  è stata respinta con il 68 percento dei voti."
61,40.5,40.5,59.5,"Hüntwangen ZH","Hüntwangen (ZH)","Hüntwangen ZH","In Hüntwangen hat die Stimmbevölkerung die Trinkwasserinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 59,5 Prozent verworfen.","A Hüntwangen, les habitants sont défavorables à l'initiative ""Pour une eau potable propre et une alimentation saine"" avec 59,5 pour cent de non.","I cittadini di Hüntwangen si sono opposti all'iniziativa Acqua potabile pulita. Il testo è stato respinto con il 59,5 percento dei voti."
62,41.1,41.1,58.9,"Kloten ZH","Kloten (ZH)","Kloten ZH","In Kloten hat die Stimmbevölkerung die Trinkwasserinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 58,9 Prozent verworfen.","A Kloten, les habitants sont défavorables à l'initiative ""Pour une eau potable propre et une alimentation saine"" avec 58,9 pour cent de non.","I cittadini di Kloten si sono opposti all'iniziativa Acqua potabile pulita. Il testo è stato respinto con il 58,9 percento dei voti."
63,35.4,35.4,64.6,"Lufingen ZH","Lufingen (ZH)","Lufingen ZH","Nein zum Trinkwasserinitiative in Lufingen. Die Gemeinde hat das Volksbegehren mit 64,6 Prozent abgelehnt.","A Lufingen, les habitants disent non à 64,6 pour cent à l'initiative ""Pour une eau potable propre et une alimentation saine"".","Nel comune di Lufingen l'Iniziativa popolare ""Acqua potabile pulita e cibo sano – No alle sovvenzioni per l’impiego di pesticidi e l’uso profilattico di antibiotici""  è stata respinta con il 64,6 percento dei voti."
64,50,0,0,"Nürensdorf ZH","Nürensdorf (ZH)","Nürensdorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
65,31.8,31.8,68.2,"Oberembrach ZH","Oberembrach (ZH)","Oberembrach ZH","Oberembrach hat die Trinkwasserinitiative mit 68,2 Prozent abgelehnt.","L'initiative ""Pour une eau potable propre et une alimentation saine"" ne passe pas la rampe à Oberembrach avec 68,2 pour cent de non.","Da Oberembrach è arrivato un ""no"" alle urne per l'Iniziativa Acqua potabile pulita. I cittadini hanno respinto il testo con il 68,2 percento dei voti."
66,45.9,45.9,54.1,"Opfikon ZH","Opfikon (ZH)","Opfikon ZH","Keine Mehrheit für die Trinkwasserinitiative in Opfikon: Mit 2'182 Nein-Stimmen zu 1'854 Ja-Stimmen oder 54,1 Prozent hat die Gemeinde das Volksbegehren verworfen.","C'est non à 54,1 pour cent à l'initiative ""Pour une eau potable propre et une alimentation saine"" à Opfikon.","Con il 54,1 percento di ""no"" i cittadini del comune di Opfikon hanno bocciato l'Iniziativa Acqua potabile pulita."
67,38.2,38.2,61.8,"Rafz ZH","Rafz (ZH)","Rafz ZH","Nein zur Trinkwasserinitiative in Rafz: Mit 1'192 Nein- zu 738 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 61,8 Prozent.","L'initiative ""Pour une eau potable propre et une alimentation saine"" échoue à Rafz avec 61,8 pour cent de non.","A Rafz i cittadini hanno respinto, con il 61,8 percento dei voti, l'Iniziativa popolare ""Acqua potabile pulita e cibo sano – No alle sovvenzioni per l’impiego di pesticidi e l’uso profilattico di antibiotici""."
68,41.9,41.9,58.1,"Rorbas ZH","Rorbas (ZH)","Rorbas ZH","In Rorbas hat die Stimmbevölkerung die Trinkwasserinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 58,1 Prozent verworfen.","A Rorbas, les habitants sont défavorables à l'initiative ""Pour une eau potable propre et une alimentation saine"" avec 58,1 pour cent de non.","I cittadini di Rorbas si sono opposti all'iniziativa Acqua potabile pulita. Il testo è stato respinto con il 58,1 percento dei voti."
69,45,45,55,"Wallisellen ZH","Wallisellen (ZH)","Wallisellen ZH","In Wallisellen hat die Initiative ""Für sauberes Trinkwasser und gesunde Nahrung"" keine Mehrheit gefunden. Auf 55 Prozent der abgegebenen Stimmzettel stand ein Nein.","Les habitants de Wallisellen rejettent l'initiative ""Pour une eau potable propre et une alimentation saine"" avec 55 pour cent de non.","Nel comune di Wallisellen l'Iniziativa Acqua potabile pulita è stata bocciata con il 55 percento dei voti."
70,29.2,29.2,70.8,"Wasterkingen ZH","Wasterkingen (ZH)","Wasterkingen ZH","Nein zum Trinkwasserinitiative in Wasterkingen. Die Gemeinde hat das Volksbegehren mit 70,8 Prozent abgelehnt.","A Wasterkingen, les habitants disent non à 70,8 pour cent à l'initiative ""Pour une eau potable propre et une alimentation saine"".","Nel comune di Wasterkingen l'Iniziativa popolare ""Acqua potabile pulita e cibo sano – No alle sovvenzioni per l’impiego di pesticidi e l’uso profilattico di antibiotici""  è stata respinta con il 70,8 percento dei voti."
