"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
22,49.7,49.7,50.3,"Benken ZH","Benken (ZH)","Benken ZH","Nein zur elektronischen Identität: Benken ZH hat das CO2-Gesetz mit 50,3 Prozent Nein-Stimmen verworfen.","La loi Covid-19 ne passe pas la rampe à Benken (ZH) avec 50,3 pour cent de non.","Nel comune di Benken ZH la legge Covid-19 è stata respinta con il 50,3 percento dei voti."
23,47.7,47.7,52.3,"Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel ZH","Keine Mehrheit für eine elektronische Identität in Berg am Irchel: Das CO2-Gesetz ist mit 52,3 Prozent gescheitert.","C'est non à 52,3 pour cent à la loi Covid-19 à Berg am Irchel.","Da Berg am Irchel è arrivato un ""no"" alle urne per la legge Covid-19. I cittadini hanno bocciato il testo con il 52,3 percento dei voti."
24,50,0,0,"Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
25,50,0,0,"Dachsen ZH","Dachsen (ZH)","Dachsen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
26,51,51,49,"Dorf ZH","Dorf (ZH)","Dorf ZH","Das CO2-Gesetz ist in Dorf mit 51 Prozent der Stimmen angenommen worden.","A Dorf, les habitants sont favorables à la loi Covid-19 avec 51 pour cent de oui.","I cittadini di Dorf si sono espressi a favore della legge Covid-19. Il testo è stato approvato con il 51 percento dei voti."
27,50,0,0,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
28,50.5,50.5,49.5,"Flaach ZH","Flaach (ZH)","Flaach ZH","Mit 50,5 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Flaach das CO2-Gesetz angenommen.","Les habitants de Flaach acceptent la loi Covid-19 avec 50,5 pour cent de oui.","Nel comune di Flaach la legge Covid-19 è stata accetata con il 50,5 percento dei voti."
29,50,0,0,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
30,50,0,0,"Andelfingen ZH","Andelfingen (ZH)","Andelfingen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
31,50,0,0,"Henggart ZH","Henggart (ZH)","Henggart ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
32,48.4,48.4,51.6,"Humlikon ZH","Humlikon (ZH)","Humlikon ZH","In Humlikon hat das CO2-Gesetz keine Mehrheit gefunden: 51,6 Prozent haben die Einführung einer elektronischen Identität abgelehnt.","La loi Covid-19 échoue à Humlikon avec 51,6 pour cent de non.","A Humlikon i cittadini hanno respinto, con il 51,6 percento dei voti, la legge Covid-19."
33,50,0,0,"Kleinandelfingen ZH","Kleinandelfingen (ZH)","Kleinandelfingen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
34,50,0,0,"Laufen-Uhwiesen ZH","Laufen-Uhwiesen (ZH)","Laufen-Uhwiesen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
35,50,0,0,"Marthalen ZH","Marthalen (ZH)","Marthalen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
37,57.1,57.1,42.9,"Ossingen ZH","Ossingen (ZH)","Ossingen ZH","Ossingen hat das CO2-Gesetz angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 57,1 Prozent zu.","La loi Covid-19 passe la rampe à Ossingen avec 57,1 pour cent de oui.","Da Ossingen è arrivato un ""sì"" alle urne per la legge Covid-19. I cittadini hanno accolto il testo con il 57,1 percento dei voti."
38,50,0,0,"Rheinau ZH","Rheinau (ZH)","Rheinau ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
39,50,0,0,"Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
40,50,0,0,"Trüllikon ZH","Trüllikon (ZH)","Trüllikon ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
41,50.2,50.2,49.8,"Truttikon ZH","Truttikon (ZH)","Truttikon ZH","50,2 Prozent der Stimmbürgerinnen und Stimmbürger von Truttikon haben sich für das CO2-Gesetz ausgesprochen.","A Truttikon, les habitants disent oui à 50,2 pour cent à la loi Covid-19.","Nel comune di Truttikon la legge Covid-19 è stata approvata con il 50,2 percento dei voti."
43,42.4,42.4,57.6,"Volken ZH","Volken (ZH)","Volken ZH","Mit 110 Nein zu 81 Ja haben die Stimmbürgerinnen und Stimmbürger von Volken das CO2-Gesetz abgelehnt. Das sind 57,6 Prozent.","A Volken, les habitants sont défavorables à la loi Covid-19 avec 57,6 pour cent de non.","Con il 57,6 percento di ""no"", i cittadini del comune di Volken hanno respinto la legge Covid-19."
51,50,0,0,"Bachenbülach ZH","Bachenbülach (ZH)","Bachenbülach ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
52,50,0,0,"Bassersdorf ZH","Bassersdorf (ZH)","Bassersdorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
53,50,0,0,"Bülach ZH","Bülach (ZH)","Bülach ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
54,50,0,0,"Dietlikon ZH","Dietlikon (ZH)","Dietlikon ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
55,50,0,0,"Eglisau ZH","Eglisau (ZH)","Eglisau ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
56,57.8,57.8,42.2,"Embrach ZH","Embrach (ZH)","Embrach ZH","Mit 57,8 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Embrach das CO2-Gesetz angenommen.","Les habitants d'Embrach acceptent la loi Covid-19 avec 57,8 pour cent de oui.","Nel comune di Embrach la legge Covid-19 è stata accetata con il 57,8 percento dei voti."
57,58.1,58.1,41.9,"Freienstein-Teufen ZH","Freienstein-Teufen (ZH)","Freienstein-Teufen ZH","Mit 647 Ja zu 466 Nein hat sich Freienstein-Teufen für das CO2-Gesetz ausgesprochen.  Das entspricht einem Ja-Stimmen-Anteil von 58,1 Prozent.","Les habitants de Freienstein-Teufen approuvent la loi Covid-19 avec 58,1 pour cent de oui.","Nel comune di Freienstein-Teufen la legge Covid-19 è stata accetata con il 58,1 percento dei voti."
58,50,0,0,"Glattfelden ZH","Glattfelden (ZH)","Glattfelden ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
59,50,0,0,"Hochfelden ZH","Hochfelden (ZH)","Hochfelden ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
60,46.4,46.4,53.6,"Höri ZH","Höri (ZH)","Höri ZH","53,6 Prozent der Stimmbürgerinnen und Stimmbürger von Höri haben sich gegen das CO2-Gesetz ausgesprochen.","A Höri, les habitants disent non à 53,6 pour cent à la loi Covid-19.","I cittadini di Höri si sono espressi contro la legge Covid-19. Il testo è stato respinto con il 53,6 percento dei voti."
61,56.5,56.5,43.5,"Hüntwangen ZH","Hüntwangen (ZH)","Hüntwangen ZH","Das CO2-Gesetz ist in Hüntwangen mit 56,5 Prozent der Stimmen angenommen worden.","A Hüntwangen, les habitants sont favorables à la loi Covid-19 avec 56,5 pour cent de oui.","I cittadini di Hüntwangen si sono espressi a favore della legge Covid-19. Il testo è stato approvato con il 56,5 percento dei voti."
62,50,0,0,"Kloten ZH","Kloten (ZH)","Kloten ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
63,50,0,0,"Lufingen ZH","Lufingen (ZH)","Lufingen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
64,50,0,0,"Nürensdorf ZH","Nürensdorf (ZH)","Nürensdorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
65,46.2,46.2,53.8,"Oberembrach ZH","Oberembrach (ZH)","Oberembrach ZH","Nein zur elektronischen Identität: Oberembrach hat das CO2-Gesetz mit 53,8 Prozent Nein-Stimmen verworfen.","La loi Covid-19 ne passe pas la rampe à Oberembrach avec 53,8 pour cent de non.","Nel comune di Oberembrach la legge Covid-19 è stata respinta con il 53,8 percento dei voti."
66,50,0,0,"Opfikon ZH","Opfikon (ZH)","Opfikon ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
67,50,0,0,"Rafz ZH","Rafz (ZH)","Rafz ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
68,50,0,0,"Rorbas ZH","Rorbas (ZH)","Rorbas ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
69,50,0,0,"Wallisellen ZH","Wallisellen (ZH)","Wallisellen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
70,53.1,53.1,46.9,"Wasterkingen ZH","Wasterkingen (ZH)","Wasterkingen ZH","53,1 Prozent der Stimmbürgerinnen und Stimmbürger von Wasterkingen haben sich für das CO2-Gesetz ausgesprochen.","A Wasterkingen, les habitants disent oui à 53,1 pour cent à la loi Covid-19.","Nel comune di Wasterkingen la legge Covid-19 è stata approvata con il 53,1 percento dei voti."
71,49.6,49.6,50.4,"Wil ZH","Wil (ZH)","Wil ZH ZH","50,4 Prozent der Stimmbürgerinnen und Stimmbürger von Wil ZH haben sich gegen das CO2-Gesetz ausgesprochen.","A Wil (ZH), les habitants disent non à 50,4 pour cent à la loi Covid-19.","I cittadini di Wil ZH si sono espressi contro la legge Covid-19. Il testo è stato respinto con il 50,4 percento dei voti."
72,50,0,0,"Winkel ZH","Winkel (ZH)","Winkel ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
81,46.4,46.4,53.6,"Bachs ZH","Bachs (ZH)","Bachs ZH","Mit 170 Nein zu 147 Ja haben die Stimmbürgerinnen und Stimmbürger von Bachs das CO2-Gesetz abgelehnt. Das sind 53,6 Prozent.","A Bachs, les habitants sont défavorables à la loi Covid-19 avec 53,6 pour cent de non.","Con il 53,6 percento di ""no"", i cittadini del comune di Bachs hanno respinto la legge Covid-19."
82,59.4,59.4,40.6,"Boppelsen ZH","Boppelsen (ZH)","Boppelsen ZH","Mit 59,4 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Boppelsen das CO2-Gesetz angenommen.","Les habitants de Boppelsen acceptent la loi Covid-19 avec 59,4 pour cent de oui.","Nel comune di Boppelsen la legge Covid-19 è stata accetata con il 59,4 percento dei voti."
83,56.8,56.8,43.2,"Buchs ZH","Buchs (ZH)","Buchs ZH","Mit 56,8 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Buchs ZH das CO2-Gesetz angenommen.","Les habitants de Buchs (ZH) acceptent la loi Covid-19 avec 56,8 pour cent de oui.","Nel comune di Buchs ZH la legge Covid-19 è stata accetata con il 56,8 percento dei voti."
84,55.3,55.3,44.7,"Dällikon ZH","Dällikon (ZH)","Dällikon ZH","Dällikon hat das CO2-Gesetz angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 55,3 Prozent zu.","La loi Covid-19 passe la rampe à Dällikon avec 55,3 pour cent de oui.","Da Dällikon è arrivato un ""sì"" alle urne per la legge Covid-19. I cittadini hanno accolto il testo con il 55,3 percento dei voti."
85,61,61,39,"Dänikon ZH","Dänikon (ZH)","Dänikon ZH","Mit 61 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Dänikon das CO2-Gesetz angenommen.","Les habitants de Dänikon acceptent la loi Covid-19 avec 61 pour cent de oui.","Nel comune di Dänikon la legge Covid-19 è stata accetata con il 61 percento dei voti."
86,50,0,0,"Dielsdorf ZH","Dielsdorf (ZH)","Dielsdorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
87,53.7,53.7,46.3,"Hüttikon ZH","Hüttikon (ZH)","Hüttikon ZH","Hüttikon hat das CO2-Gesetz angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 53,7 Prozent zu.","La loi Covid-19 passe la rampe à Hüttikon avec 53,7 pour cent de oui.","Da Hüttikon è arrivato un ""sì"" alle urne per la legge Covid-19. I cittadini hanno accolto il testo con il 53,7 percento dei voti."
88,50,0,0,"Neerach ZH","Neerach (ZH)","Neerach ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
89,50,0,0,"Niederglatt ZH","Niederglatt (ZH)","Niederglatt ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
90,50,0,0,"Niederhasli ZH","Niederhasli (ZH)","Niederhasli ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
91,50,0,0,"Niederweningen ZH","Niederweningen (ZH)","Niederweningen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
92,50,0,0,"Oberglatt ZH","Oberglatt (ZH)","Oberglatt ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
93,55,55,45,"Oberweningen ZH","Oberweningen (ZH)","Oberweningen ZH","Mit 55 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Oberweningen das CO2-Gesetz angenommen.","Les habitants d'Oberweningen acceptent la loi Covid-19 avec 55 pour cent de oui.","Nel comune di Oberweningen la legge Covid-19 è stata accetata con il 55 percento dei voti."
94,50,0,0,"Otelfingen ZH","Otelfingen (ZH)","Otelfingen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
95,68.2,68.2,31.8,"Regensberg ZH","Regensberg (ZH)","Regensberg ZH","Ja zum CO2-Gesetz in Regensberg. Die Gemeinde hat das CO2-Gesetz mit 68,2 Prozent der Stimmen angenommen.","Les électeurs de Regensberg valident la loi Covid-19 avec 68,2 pour cent de oui.","A Regensberg i cittadini hanno accolto, con il 68,2 percento dei voti, la legge Covid-19."
96,50,0,0,"Regensdorf ZH","Regensdorf (ZH)","Regensdorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
97,50,0,0,"Rümlang ZH","Rümlang (ZH)","Rümlang ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
98,48.1,48.1,51.9,"Schleinikon ZH","Schleinikon (ZH)","Schleinikon ZH","Nein zur elektronischen Identität: Schleinikon hat das CO2-Gesetz mit 51,9 Prozent Nein-Stimmen verworfen.","La loi Covid-19 ne passe pas la rampe à Schleinikon avec 51,9 pour cent de non.","Nel comune di Schleinikon la legge Covid-19 è stata respinta con il 51,9 percento dei voti."
99,56.3,56.3,43.7,"Schöfflisdorf ZH","Schöfflisdorf (ZH)","Schöfflisdorf ZH","Mit 56,3 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Schöfflisdorf das CO2-Gesetz angenommen.","Les habitants de Schöfflisdorf acceptent la loi Covid-19 avec 56,3 pour cent de oui.","Nel comune di Schöfflisdorf la legge Covid-19 è stata accetata con il 56,3 percento dei voti."
100,51.8,51.8,48.2,"Stadel ZH","Stadel (ZH)","Stadel ZH","Mit 529 Ja zu 492 Nein hat sich Stadel für das CO2-Gesetz ausgesprochen.  Das entspricht einem Ja-Stimmen-Anteil von 51,8 Prozent.","Les habitants de Stadel approuvent la loi Covid-19 avec 51,8 pour cent de oui.","Nel comune di Stadel la legge Covid-19 è stata accetata con il 51,8 percento dei voti."
101,50,0,0,"Steinmaur ZH","Steinmaur (ZH)","Steinmaur ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
102,50,0,0,"Weiach ZH","Weiach (ZH)","Weiach ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
111,50,0,0,"Bäretswil ZH","Bäretswil (ZH)","Bäretswil ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
112,50,0,0,"Bubikon ZH","Bubikon (ZH)","Bubikon ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
113,50,0,0,"Dürnten ZH","Dürnten (ZH)","Dürnten ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
114,50,0,0,"Fischenthal ZH","Fischenthal (ZH)","Fischenthal ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
115,50,0,0,"Gossau ZH","Gossau (ZH)","Gossau ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
116,50,0,0,"Grüningen ZH","Grüningen (ZH)","Grüningen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
117,50,0,0,"Hinwil ZH","Hinwil (ZH)","Hinwil ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
118,50,0,0,"Rüti ZH","Rüti (ZH)","Rüti ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
119,50,0,0,"Seegräben ZH","Seegräben (ZH)","Seegräben ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
120,50,0,0,"Wald ZH","Wald (ZH)","Wald ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
121,50,0,0,"Wetzikon ZH","Wetzikon (ZH)","Wetzikon ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
131,50,0,0,"Adliswil ZH","Adliswil (ZH)","Adliswil ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
135,50,0,0,"Kilchberg ZH","Kilchberg (ZH)","Kilchberg ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
136,50,0,0,"Langnau am Albis ZH","Langnau am Albis (ZH)","Langnau am Albis ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
137,50,0,0,"Oberrieden ZH","Oberrieden (ZH)","Oberrieden ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
138,50,0,0,"Richterswil ZH","Richterswil (ZH)","Richterswil ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
139,50,0,0,"Rüschlikon ZH","Rüschlikon (ZH)","Rüschlikon ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
141,50,0,0,"Thalwil ZH","Thalwil (ZH)","Thalwil ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
151,50,0,0,"Erlenbach ZH","Erlenbach (ZH)","Erlenbach ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
