"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
6789,85.3,85.3,14.7,"Fahy JU","Fahy (JU)","Fahy JU",,"Les habitants de Fahy acceptent l'initiative en faveur de l'égalité salariale avec 85,3 pour cent de oui.",
6790,90.8,90.8,9.2,"Fontenais JU","Fontenais (JU)","Fontenais JU",,"Les habitants de Fontenais acceptent l'initiative en faveur de l'égalité salariale avec 90,8 pour cent de oui.",
6792,86.9,86.9,13.1,"Grandfontaine JU","Grandfontaine (JU)","Grandfontaine JU",,"Les habitants de Grandfontaine acceptent l'initiative en faveur de l'égalité salariale avec 86,9 pour cent de oui.",
6793,87.3,87.3,12.7,"Lugnez JU","Lugnez (JU)","Lugnez JU",,"Les habitants de Lugnez approuvent l'initiative en faveur de l'égalité salariale avec 87,3 pour cent de oui.",
6800,88.8,88.8,11.2,"Pruntrut JU","Porrentruy (JU)","Pruntrut JU",,"Les habitants de Porrentruy acceptent l'initiative en faveur de l'égalité salariale avec 88,8 pour cent de oui.",
6806,85.5,85.5,14.5,"Vendlincourt JU","Vendlincourt (JU)","Vendlincourt JU",,"Les habitants de Vendlincourt acceptent l'initiative en faveur de l'égalité salariale avec 85,5 pour cent de oui.",
6807,88.1,88.1,11.9,"Basse-Allaine JU","Basse-Allaine (JU)","Basse-Allaine JU",,"Les habitants de Basse-Allaine acceptent l'initiative en faveur de l'égalité salariale avec 88,1 pour cent de oui.",
6808,87.7,87.7,12.3,"Clos du Doubs JU","Clos du Doubs (JU)","Clos du Doubs JU",,"Les habitants de Clos du Doubs approuvent l'initiative en faveur de l'égalité salariale avec 87,7 pour cent de oui.",
6809,88.4,88.4,11.6,"Haute-Ajoie JU","Haute-Ajoie (JU)","Haute-Ajoie JU",,"Les habitants de Haute-Ajoie acceptent l'initiative en faveur de l'égalité salariale avec 88,4 pour cent de oui.",
6810,84.8,84.8,15.2,"La Baroche JU","La Baroche (JU)","La Baroche JU",,"Les habitants de La Baroche acceptent l'initiative en faveur de l'égalité salariale avec 84,8 pour cent de oui.",
