"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
2055,34.6,34.6,65.4,"Cheyres-Châbles FR","Cheyres-Châbles (FR)","Cheyres-Châbles FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2061,95,95,5,"Auboranges FR","Auboranges (FR)","Auboranges FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2063,16.2,16.2,83.8,"Billens-Hennens FR","Billens-Hennens (FR)","Billens-Hennens FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2066,58.5,58.5,41.5,"Chapelle (Glâne) FR","Chapelle (Glâne) (FR)","Chapelle (Glâne) FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2067,48.1,48.1,51.9,"Le Châtelard FR","Le Châtelard (FR)","Le Châtelard FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2068,37.1,37.1,62.9,"Châtonnaye FR","Châtonnaye (FR)","Châtonnaye FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2072,45,45,55,"Ecublens FR","Ecublens (FR)","Ecublens FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2079,15.4,15.4,84.6,"Grangettes FR","Grangettes (FR)","Grangettes FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2086,91.4,91.4,8.6,"Massonnens FR","Massonnens (FR)","Massonnens FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2087,45.9,45.9,54.1,"Mézières FR","Mézières (FR)","Mézières FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2089,29.3,29.3,70.7,"Montet (Glâne) FR","Montet (Glâne) (FR)","Montet (Glâne) FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2096,81.4,81.4,18.6,"Romont FR","Romont (FR)","Romont FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2097,43.7,43.7,56.3,"Rue FR","Rue (FR)","Rue FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2099,50.4,50.4,49.6,"Siviriez FR","Siviriez (FR)","Siviriez FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2102,13.2,13.2,86.8,"Ursy FR","Ursy (FR)","Ursy FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2113,56.7,56.7,43.3,"Vuisternens-devant-Romont FR","Vuisternens-devant-Romont (FR)","Vuisternens-devant-Romont FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2114,41.9,41.9,58.1,"Villorsonnens FR","Villorsonnens (FR)","Villorsonnens FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2115,11.2,11.2,88.8,"Torny FR","Torny (FR)","Torny FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2117,96.7,96.7,3.3,"Villaz FR","Villaz (FR)","Villaz FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2121,10.5,10.5,89.5,"Haut-Intyamon FR","Haut-Intyamon (FR)","Haut-Intyamon FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2122,49.3,49.3,50.7,"Pont-en-Ogoz FR","Pont-en-Ogoz (FR)","Pont-en-Ogoz FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2123,19.9,19.9,80.1,"Botterens FR","Botterens (FR)","Botterens FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2124,61.7,61.7,38.3,"Broc FR","Broc (FR)","Broc FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2125,77.3,77.3,22.7,"Bulle FR","Bulle (FR)","Bulle FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2128,92.6,92.6,7.4,"Châtel-sur-Montsalvens FR","Châtel-sur-Montsalvens (FR)","Châtel-sur-Montsalvens FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2129,47.8,47.8,52.2,"Corbières FR","Corbières (FR)","Corbières FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2130,66.7,66.7,33.3,"Crésuz FR","Crésuz (FR)","Crésuz FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2131,99.5,99.5,0.5,"Echarlens FR","Echarlens (FR)","Echarlens FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2134,28.2,28.2,71.8,"Grandvillard FR","Grandvillard (FR)","Grandvillard FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2135,44.4,44.4,55.6,"Greyerz FR","Gruyères (FR)","Greyerz FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2137,82.9,82.9,17.1,"Hauteville FR","Hauteville (FR)","Hauteville FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2138,67.2,67.2,32.8,"Jaun FR","Bellegarde (FR)","Jaun FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2140,49.4,49.4,50.6,"Marsens FR","Marsens (FR)","Marsens FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2143,59,59,41,"Morlon FR","Morlon (FR)","Morlon FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2145,42.9,42.9,57.1,"Le Pâquier FR","Le Pâquier (FR)","Le Pâquier FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2147,47.3,47.3,52.7,"Pont-la-Ville FR","Pont-la-Ville (FR)","Pont-la-Ville FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2148,57.8,57.8,42.2,"Riaz FR","Riaz (FR)","Riaz FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2149,24.3,24.3,75.7,"La Roche FR","La Roche (FR)","La Roche FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2152,2.6,2.6,97.4,"Sâles FR","Sâles (FR)","Sâles FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2153,14.5,14.5,85.5,"Sorens FR","Sorens (FR)","Sorens FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2155,57.9,57.9,42.1,"Vaulruz FR","Vaulruz (FR)","Vaulruz FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2160,26.8,26.8,73.2,"Vuadens FR","Vuadens (FR)","Vuadens FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2162,54.9,54.9,45.1,"Bas-Intyamon FR","Bas-Intyamon (FR)","Bas-Intyamon FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2163,67.4,67.4,32.6,"Val-de-Charmey FR","Val-de-Charmey (FR)","Val-de-Charmey FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2173,51,51,49,"Autigny FR","Autigny (FR)","Autigny FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2174,50.5,50.5,49.5,"Avry FR","Avry (FR)","Avry FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2175,32.7,32.7,67.3,"Belfaux FR","Belfaux (FR)","Belfaux FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2177,6,6,94,"Chénens FR","Chénens (FR)","Chénens FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2183,16.1,16.1,83.9,"Corminboeuf FR","Corminboeuf (FR)","Corminboeuf FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2186,28,28,72,"Cottens FR","Cottens (FR)","Cottens FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2194,87.8,87.8,12.2,"Ferpicloz FR","Ferpicloz (FR)","Ferpicloz FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2196,87.7,87.7,12.3,"Freiburg FR","Fribourg (FR)","Friburgo FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2197,59,59,41,"Givisiez FR","Givisiez (FR)","Givisiez FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2198,30.9,30.9,69.1,"Granges-Paccot FR","Granges-Paccot (FR)","Granges-Paccot FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2200,42.5,42.5,57.5,"Grolley FR","Grolley (FR)","Grolley FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2206,48.6,48.6,51.4,"Marly FR","Marly (FR)","Marly FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2208,71.8,71.8,28.2,"Matran FR","Matran (FR)","Matran FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2211,41.9,41.9,58.1,"Neyruz FR","Neyruz (FR)","Neyruz FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2216,51.8,51.8,48.2,"Pierrafortscha FR","Pierrafortscha (FR)","Pierrafortscha FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2217,10.4,10.4,89.6,"Ponthaux FR","Ponthaux (FR)","Ponthaux FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2220,47,47,53,"Le Mouret FR","Le Mouret (FR)","Le Mouret FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2226,26.3,26.3,73.7,"Treyvaux FR","Treyvaux (FR)","Treyvaux FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2228,42.7,42.7,57.3,"Villars-sur-Glâne FR","Villars-sur-Glâne (FR)","Villars-sur-Glâne FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2230,93.2,93.2,6.8,"Villarsel-sur-Marly FR","Villarsel-sur-Marly (FR)","Villarsel-sur-Marly FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2233,65.9,65.9,34.1,"Hauterive FR","Hauterive (FR)","Hauterive FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2234,45.3,45.3,54.7,"La Brillaz FR","La Brillaz (FR)","La Brillaz FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2235,87.2,87.2,12.8,"La Sonnaz FR","La Sonnaz (FR)","La Sonnaz FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2236,42.7,42.7,57.3,"Gibloux FR","Gibloux (FR)","Gibloux FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2237,17.3,17.3,82.7,"Prez FR","Prez (FR)","Prez FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2238,72,72,28,"Bois-d'Amont FR","Bois-d'Amont (FR)","Bois-d'Amont FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2250,66,66,34,"Gurwolf FR","Courgevaux (FR)","Gurwolf FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2254,50.2,50.2,49.8,"Courtepin FR","Courtepin (FR)","Courtepin FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2257,91.7,91.7,8.3,"Cressier FR","Cressier (FR)","Cressier FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2258,45.5,45.5,54.5,"Fräschels FR","Fräschels (FR)","Fräschels FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2259,34.7,34.7,65.3,"Galmiz FR","Galmiz (FR)","Galmiz FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2260,66.4,66.4,33.6,"Gempenach FR","Champagny (FR)","Gempenach FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2261,31.3,31.3,68.7,"Greng FR","Greng (FR)","Greng FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2262,60.7,60.7,39.3,"Gurmels FR","Cormondes (FR)","Gurmels FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2265,17.2,17.2,82.8,"Kerzers FR","Chiètres (FR)","Kerzers FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2266,45.4,45.4,54.6,"Kleinbösingen FR","Kleinbösingen (FR)","Kleinbösingen FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2271,37.3,37.3,62.7,"Merlach FR","Meyriez (FR)","Merlach FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2272,65.9,65.9,34.1,"Misery-Courtion FR","Misery-Courtion (FR)","Misery-Courtion FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2274,59.5,59.5,40.5,"Muntelier FR","Montilier (FR)","Muntelier FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2275,22.6,22.6,77.4,"Murten FR","Morat (FR)","Murten FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2276,44.6,44.6,55.4,"Ried bei Kerzers FR","Ried bei Kerzers (FR)","Ried bei Kerzers FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2278,58,58,42,"Ulmiz FR","Ormey (FR)","Ulmiz FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2284,23.9,23.9,76.1,"Mont-Vully FR","Mont-Vully (FR)","Mont-Vully FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2292,13.9,13.9,86.1,"Brünisried FR","Brünisried (FR)","Brünisried FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2293,64.9,64.9,35.1,"Düdingen FR","Guin (FR)","Düdingen FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2294,25.1,25.1,74.9,"Giffers FR","Chevrilles (FR)","Giffers FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2295,37.6,37.6,62.4,"Bösingen FR","Bösingen (FR)","Bösingen FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2296,56.7,56.7,43.3,"Heitenried FR","Heitenried (FR)","Heitenried FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2299,76.5,76.5,23.5,"Plaffeien FR","Planfayon (FR)","Plaffeien FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2300,50.1,50.1,49.9,"Plasselb FR","Plasselb (FR)","Plasselb FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2301,53.4,53.4,46.6,"Rechthalten FR","Dirlaret (FR)","Rechthalten FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2303,42.1,42.1,57.9,"St. Silvester FR","Saint-Silvestre (FR)","St. Silvester FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2304,57.8,57.8,42.2,"St. Ursen FR","Saint-Ours (FR)","St. Ursen FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2305,41.8,41.8,58.2,"Schmitten FR","Schmitten (FR)","Schmitten FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2306,50.6,50.6,49.4,"Tafers FR","Tavel (FR)","Tafers FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2307,6.7,6.7,93.3,"Tentlingen FR","Tinterin (FR)","Tentlingen FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2308,37.8,37.8,62.2,"Ueberstorf FR","Ueberstorf (FR)","Ueberstorf FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2309,50,50,50,"Wünnewil-Flamatt FR","Wünnewil-Flamatt (FR)","Wünnewil-Flamatt FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2321,79.5,79.5,20.5,"Attalens FR","Attalens (FR)","Attalens FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2323,9.4,9.4,90.6,"Bossonnens FR","Bossonnens (FR)","Bossonnens FR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
